freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.213095e+07,2.000000e-02,1.614113e-02,2.570090e-02,38.9055
2.290095e+07,2.000000e-02,2.162290e-02,2.945420e-02,47.2329
2.290868e+07,2.000000e-02,2.167708e-02,2.949399e-02,47.3043
2.371374e+07,2.000000e-02,2.723888e-02,3.379285e-02,53.7122
2.380456e+07,2.000000e-02,2.785635e-02,3.429251e-02,54.3228
2.454709e+07,2.000000e-02,3.283318e-02,3.844500e-02,58.6527
2.474383e+07,2.000000e-02,3.413153e-02,3.955959e-02,59.6310
2.540973e+07,2.000000e-02,3.846665e-02,4.335531e-02,62.5287
2.572016e+07,2.000000e-02,4.045782e-02,4.513131e-02,63.6949
2.630268e+07,2.000000e-02,4.414602e-02,4.846515e-02,65.6275
2.673501e+07,2.000000e-02,4.684472e-02,5.093552e-02,66.8803
2.722701e+07,2.000000e-02,4.987805e-02,5.373844e-02,68.1503
2.778991e+07,2.000000e-02,5.330177e-02,5.693047e-02,69.4328
2.818383e+07,2.000000e-02,5.566959e-02,5.915322e-02,70.2385
2.888643e+07,2.000000e-02,5.983866e-02,6.309252e-02,71.5187
2.917427e+07,2.000000e-02,6.152755e-02,6.469651e-02,71.9929
3.002621e+07,2.000000e-02,6.646518e-02,6.940908e-02,73.2530
3.019952e+07,2.000000e-02,6.745891e-02,7.036124e-02,73.4861
3.121097e+07,2.000000e-02,7.319125e-02,7.587463e-02,74.7167
3.126079e+07,2.000000e-02,7.347075e-02,7.614428e-02,74.7721
3.235937e+07,2.000000e-02,7.957025e-02,8.204526e-02,75.8910
3.244248e+07,2.000000e-02,8.002694e-02,8.248825e-02,75.9683
3.349654e+07,2.000000e-02,8.576467e-02,8.806577e-02,76.8734
3.372258e+07,2.000000e-02,8.698250e-02,8.925220e-02,77.0510
3.467369e+07,2.000000e-02,9.206142e-02,9.420884e-02,77.7432
3.505318e+07,2.000000e-02,9.406834e-02,9.617096e-02,77.9970
3.589219e+07,2.000000e-02,9.846800e-02,1.004786e-01,78.5187
3.643629e+07,2.000000e-02,1.012951e-01,1.032506e-01,78.8310
3.715352e+07,2.000000e-02,1.049921e-01,1.068800e-01,79.2149
3.787398e+07,2.000000e-02,1.086735e-01,1.104986e-01,79.5721
3.845918e+07,2.000000e-02,1.116414e-01,1.134187e-01,79.8435
3.936839e+07,2.000000e-02,1.162148e-01,1.179231e-01,80.2353
3.981072e+07,2.000000e-02,1.184239e-01,1.201009e-01,80.4141
4.092177e+07,2.000000e-02,1.239300e-01,1.255335e-01,80.8326
4.120975e+07,2.000000e-02,1.253477e-01,1.269332e-01,80.9345
4.253643e+07,2.000000e-02,1.318310e-01,1.333394e-01,81.3735
4.265795e+07,2.000000e-02,1.324210e-01,1.339229e-01,81.4113
4.415704e+07,2.000000e-02,1.396524e-01,1.410772e-01,81.8499
4.421481e+07,2.000000e-02,1.399293e-01,1.413514e-01,81.8658
4.570882e+07,2.000000e-02,1.470503e-01,1.484042e-01,82.2548
4.595942e+07,2.000000e-02,1.482373e-01,1.495804e-01,82.3161
4.731513e+07,2.000000e-02,1.546237e-01,1.559118e-01,82.6299
4.777286e+07,2.000000e-02,1.567672e-01,1.580379e-01,82.7296
4.897788e+07,2.000000e-02,1.623815e-01,1.636086e-01,82.9784
4.965786e+07,2.000000e-02,1.655320e-01,1.667359e-01,83.1108
5.069907e+07,2.000000e-02,1.703331e-01,1.715033e-01,83.3032
5.161723e+07,2.000000e-02,1.745448e-01,1.756869e-01,83.4633
5.248075e+07,2.000000e-02,1.784879e-01,1.796049e-01,83.6065
5.365392e+07,2.000000e-02,1.838189e-01,1.849037e-01,83.7905
5.432503e+07,2.000000e-02,1.868556e-01,1.879229e-01,83.8906
5.577096e+07,2.000000e-02,1.933684e-01,1.943999e-01,84.0949
5.623413e+07,2.000000e-02,1.954463e-01,1.964669e-01,84.1573
5.797154e+07,2.000000e-02,2.032075e-01,2.041893e-01,84.3790
5.821032e+07,2.000000e-02,2.042702e-01,2.052469e-01,84.4080
6.025596e+07,2.000000e-02,2.133377e-01,2.142731e-01,84.6443
6.025895e+07,2.000000e-02,2.133509e-01,2.142863e-01,84.6446
6.237348e+07,2.000000e-02,2.226598e-01,2.235562e-01,84.8673
6.263662e+07,2.000000e-02,2.238139e-01,2.247058e-01,84.8936
6.456542e+07,2.000000e-02,2.322475e-01,2.331070e-01,85.0781
6.510810e+07,2.000000e-02,2.346122e-01,2.354631e-01,85.1275
6.683439e+07,2.000000e-02,2.421123e-01,2.429369e-01,85.2777
6.767710e+07,2.000000e-02,2.457618e-01,2.465743e-01,85.3475
6.918310e+07,2.000000e-02,2.522659e-01,2.530575e-01,85.4670
7.034747e+07,2.000000e-02,2.572796e-01,2.580558e-01,85.5550
7.161434e+07,2.000000e-02,2.627205e-01,2.634807e-01,85.6467
7.312320e+07,2.000000e-02,2.691827e-01,2.699246e-01,85.7508
7.413102e+07,2.000000e-02,2.734886e-01,2.742189e-01,85.8175
7.600846e+07,2.000000e-02,2.814889e-01,2.821986e-01,85.9359
7.673615e+07,2.000000e-02,2.845829e-01,2.852848e-01,85.9800
7.900756e+07,2.000000e-02,2.942168e-01,2.948958e-01,86.1112
7.943282e+07,2.000000e-02,2.960167e-01,2.966916e-01,86.1348
