freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
3.090295e+06,7.000000e-02,-5.150144e+03,5.150144e+03,-89.9992
3.198895e+06,7.000000e-02,-4.975301e+03,4.975301e+03,-89.9992
3.311311e+06,7.000000e-02,-4.806393e+03,4.806393e+03,-89.9992
3.427678e+06,7.000000e-02,-4.643220e+03,4.643220e+03,-89.9991
3.548134e+06,7.000000e-02,-4.485586e+03,4.485586e+03,-89.9991
3.672823e+06,7.000000e-02,-4.333304e+03,4.333304e+03,-89.9991
3.801894e+06,7.000000e-02,-4.186191e+03,4.186191e+03,-89.9990
3.935501e+06,7.000000e-02,-4.044073e+03,4.044073e+03,-89.9990
4.073803e+06,7.000000e-02,-3.906779e+03,3.906779e+03,-89.9990
4.216965e+06,7.000000e-02,-3.774147e+03,3.774147e+03,-89.9989
4.365158e+06,7.000000e-02,-3.646017e+03,3.646017e+03,-89.9989
4.518559e+06,7.000000e-02,-3.522237e+03,3.522237e+03,-89.9989
4.677351e+06,7.000000e-02,-3.402659e+03,3.402659e+03,-89.9988
4.841724e+06,7.000000e-02,-3.287141e+03,3.287141e+03,-89.9988
5.011872e+06,7.000000e-02,-3.175545e+03,3.175545e+03,-89.9987
5.188000e+06,7.000000e-02,-3.067737e+03,3.067737e+03,-89.9987
5.370318e+06,7.000000e-02,-2.963589e+03,2.963589e+03,-89.9986
5.559043e+06,7.000000e-02,-2.862977e+03,2.862977e+03,-89.9986
5.754399e+06,7.000000e-02,-2.765780e+03,2.765780e+03,-89.9985
5.956621e+06,7.000000e-02,-2.671883e+03,2.671883e+03,-89.9985
6.165950e+06,7.000000e-02,-2.581174e+03,2.581174e+03,-89.9984
6.382635e+06,7.000000e-02,-2.493544e+03,2.493544e+03,-89.9984
6.606934e+06,7.000000e-02,-2.408889e+03,2.408889e+03,-89.9983
6.839116e+06,7.000000e-02,-2.327108e+03,2.327108e+03,-89.9983
7.079458e+06,7.000000e-02,-2.248104e+03,2.248104e+03,-89.9982
7.328245e+06,7.000000e-02,-2.171781e+03,2.171781e+03,-89.9982
7.585776e+06,7.000000e-02,-2.098050e+03,2.098050e+03,-89.9981
7.852356e+06,7.000000e-02,-2.026821e+03,2.026821e+03,-89.9980
8.128305e+06,7.000000e-02,-1.958011e+03,1.958011e+03,-89.9980
8.413951e+06,7.000000e-02,-1.891537e+03,1.891537e+03,-89.9979
8.709636e+06,7.000000e-02,-1.827319e+03,1.827319e+03,-89.9978
9.015711e+06,7.000000e-02,-1.765282e+03,1.765282e+03,-89.9977
9.332543e+06,7.000000e-02,-1.705350e+03,1.705350e+03,-89.9976
9.660509e+06,7.000000e-02,-1.647453e+03,1.647453e+03,-89.9976
1.000000e+07,7.000000e-02,-1.591522e+03,1.591522e+03,-89.9975
1.035142e+07,7.000000e-02,-1.537489e+03,1.537489e+03,-89.9974
1.071519e+07,7.000000e-02,-1.485291e+03,1.485291e+03,-89.9973
1.109175e+07,7.000000e-02,-1.434864e+03,1.434864e+03,-89.9972
1.148154e+07,7.000000e-02,-1.386150e+03,1.386150e+03,-89.9971
1.188502e+07,7.000000e-02,-1.339089e+03,1.339089e+03,-89.9970
1.230269e+07,7.000000e-02,-1.293626e+03,1.293626e+03,-89.9969
1.273503e+07,7.000000e-02,-1.249706e+03,1.249706e+03,-89.9968
1.318257e+07,7.000000e-02,-1.207277e+03,1.207277e+03,-89.9967
1.364583e+07,7.000000e-02,-1.166289e+03,1.166289e+03,-89.9966
1.412538e+07,7.000000e-02,-1.126692e+03,1.126692e+03,-89.9964
1.462177e+07,7.000000e-02,-1.088439e+03,1.088439e+03,-89.9963
1.513561e+07,7.000000e-02,-1.051484e+03,1.051484e+03,-89.9962
1.566751e+07,7.000000e-02,-1.015785e+03,1.015785e+03,-89.9961
1.621810e+07,7.000000e-02,-9.812966e+02,9.812966e+02,-89.9959
1.678804e+07,7.000000e-02,-9.479794e+02,9.479794e+02,-89.9958
1.737801e+07,7.000000e-02,-9.157931e+02,9.157931e+02,-89.9956
1.798871e+07,7.000000e-02,-8.846994e+02,8.846994e+02,-89.9955
1.862087e+07,7.000000e-02,-8.546612e+02,8.546612e+02,-89.9953
1.927525e+07,7.000000e-02,-8.256426e+02,8.256427e+02,-89.9951
1.995262e+07,7.000000e-02,-7.976091e+02,7.976091e+02,-89.9950
2.065380e+07,7.000000e-02,-7.705272e+02,7.705272e+02,-89.9948
2.137962e+07,7.000000e-02,-7.443645e+02,7.443645e+02,-89.9946
2.213095e+07,7.000000e-02,-7.190899e+02,7.190899e+02,-89.9944
2.290868e+07,7.000000e-02,-6.946732e+02,6.946732e+02,-89.9942
2.371374e+07,7.000000e-02,-6.710853e+02,6.710853e+02,-89.9940
2.454709e+07,7.000000e-02,-6.482980e+02,6.482980e+02,-89.9938
2.540973e+07,7.000000e-02,-6.262842e+02,6.262842e+02,-89.9936
2.630268e+07,7.000000e-02,-6.050175e+02,6.050175e+02,-89.9934
2.722701e+07,7.000000e-02,-5.844727e+02,5.844727e+02,-89.9931
2.818383e+07,7.000000e-02,-5.646252e+02,5.646252e+02,-89.9929
2.917427e+07,7.000000e-02,-5.454513e+02,5.454513e+02,-89.9926
3.019952e+07,7.000000e-02,-5.269281e+02,5.269281e+02,-89.9924
3.126079e+07,7.000000e-02,-5.090336e+02,5.090336e+02,-89.9921
3.235937e+07,7.000000e-02,-4.917464e+02,4.917464e+02,-89.9918
3.349654e+07,7.000000e-02,-4.750458e+02,4.750459e+02,-89.9916
3.467369e+07,7.000000e-02,-4.589121e+02,4.589121e+02,-89.9913
3.589219e+07,7.000000e-02,-4.433258e+02,4.433258e+02,-89.9910
3.715352e+07,7.000000e-02,-4.282684e+02,4.282684e+02,-89.9906
3.845918e+07,7.000000e-02,-4.137220e+02,4.137220e+02,-89.9903
3.981072e+07,7.000000e-02,-3.996691e+02,3.996691e+02,-89.9900
4.120975e+07,7.000000e-02,-3.860931e+02,3.860931e+02,-89.9896
4.265795e+07,7.000000e-02,-3.729777e+02,3.729777e+02,-89.9892
4.415704e+07,7.000000e-02,-3.603073e+02,3.603073e+02,-89.9889
4.570882e+07,7.000000e-02,-3.480668e+02,3.480668e+02,-89.9885
4.731513e+07,7.000000e-02,-3.362415e+02,3.362415e+02,-89.9881
4.897788e+07,7.000000e-02,-3.248174e+02,3.248174e+02,-89.9877
5.069907e+07,7.000000e-02,-3.137807e+02,3.137807e+02,-89.9872
