freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
3.715352e+07,1.845749e-01,2.333959e+00,2.341246e+00,85.4783
3.845918e+07,1.849041e-01,2.415997e+00,2.423062e+00,85.6235
3.981072e+07,1.852569e-01,2.500920e+00,2.507772e+00,85.7635
4.120975e+07,1.856349e-01,2.588830e+00,2.595477e+00,85.8986
4.265795e+07,1.860400e-01,2.679831e+00,2.686281e+00,86.0288
4.415704e+07,1.864740e-01,2.774033e+00,2.780293e+00,86.1543
4.570882e+07,1.869391e-01,2.871548e+00,2.877627e+00,86.2753
4.731513e+07,1.874375e-01,2.972494e+00,2.978397e+00,86.3919
4.897788e+07,1.879716e-01,3.076990e+00,3.082726e+00,86.5042
5.069907e+07,1.885439e-01,3.185163e+00,3.190738e+00,86.6124
5.248075e+07,1.891571e-01,3.297141e+00,3.302563e+00,86.7165
5.432503e+07,1.898143e-01,3.413060e+00,3.418334e+00,86.8168
5.623413e+07,1.905184e-01,3.533058e+00,3.538191e+00,86.9133
5.821032e+07,1.912730e-01,3.657279e+00,3.662277e+00,87.0062
6.025596e+07,1.920817e-01,3.785872e+00,3.790741e+00,87.0955
6.237348e+07,1.929482e-01,3.918991e+00,3.923738e+00,87.1814
6.456542e+07,1.938768e-01,4.056797e+00,4.061427e+00,87.2639
6.683439e+07,1.948718e-01,4.199455e+00,4.203974e+00,87.3431
6.918310e+07,1.959382e-01,4.347136e+00,4.351549e+00,87.4193
7.161434e+07,1.970809e-01,4.500018e+00,4.504332e+00,87.4923
7.413102e+07,1.983054e-01,4.658286e+00,4.662505e+00,87.5624
7.673615e+07,1.996177e-01,4.822129e+00,4.826259e+00,87.6295
7.943282e+07,2.010241e-01,4.991745e+00,4.995791e+00,87.6939
8.222426e+07,2.025312e-01,5.167339e+00,5.171307e+00,87.7555
8.511380e+07,2.041463e-01,5.349123e+00,5.353017e+00,87.8144
8.810489e+07,2.058772e-01,5.537316e+00,5.541142e+00,87.8707
9.120108e+07,2.077322e-01,5.732146e+00,5.735909e+00,87.9245
9.440609e+07,2.097202e-01,5.933849e+00,5.937554e+00,87.9758
9.772372e+07,2.118508e-01,6.142669e+00,6.146321e+00,88.0247
1.011579e+08,2.141342e-01,6.358858e+00,6.362463e+00,88.0713
1.047129e+08,2.165814e-01,6.582681e+00,6.586243e+00,88.1156
1.083927e+08,2.192043e-01,6.814408e+00,6.817933e+00,88.1576
1.122018e+08,2.220155e-01,7.054322e+00,7.057815e+00,88.1974
1.161449e+08,2.250285e-01,7.302716e+00,7.306182e+00,88.2350
1.202264e+08,2.282579e-01,7.559892e+00,7.563337e+00,88.2706
1.244515e+08,2.317193e-01,7.826165e+00,7.829594e+00,88.3041
1.288250e+08,2.354294e-01,8.101861e+00,8.105281e+00,88.3355
1.333521e+08,2.394063e-01,8.387319e+00,8.390735e+00,88.3650
1.380384e+08,2.436692e-01,8.682889e+00,8.686308e+00,88.3925
1.428894e+08,2.482388e-01,8.988937e+00,8.992364e+00,88.4181
1.479108e+08,2.531373e-01,9.305839e+00,9.309281e+00,88.4418
1.531087e+08,2.583886e-01,9.633989e+00,9.637453e+00,88.4637
1.584893e+08,2.640182e-01,9.973793e+00,9.977287e+00,88.4837
1.640590e+08,2.700535e-01,1.032568e+01,1.032921e+01,88.5019
1.698244e+08,2.765242e-01,1.069007e+01,1.069365e+01,88.5182
1.757924e+08,2.834618e-01,1.106745e+01,1.107108e+01,88.5328
1.819701e+08,2.909004e-01,1.145827e+01,1.146196e+01,88.5457
1.883649e+08,2.988765e-01,1.186303e+01,1.186679e+01,88.5568
1.949845e+08,3.074295e-01,1.228225e+01,1.228609e+01,88.5662
2.018366e+08,3.166014e-01,1.271645e+01,1.272039e+01,88.5738
2.089296e+08,3.264377e-01,1.316619e+01,1.317024e+01,88.5797
2.162719e+08,3.369871e-01,1.363205e+01,1.363622e+01,88.5839
2.238721e+08,3.483020e-01,1.411463e+01,1.411893e+01,88.5864
2.317395e+08,3.604390e-01,1.461456e+01,1.461901e+01,88.5872
2.398833e+08,3.734585e-01,1.513249e+01,1.513709e+01,88.5863
2.483133e+08,3.874261e-01,1.566909e+01,1.567388e+01,88.5836
2.570396e+08,4.024120e-01,1.622507e+01,1.623006e+01,88.5792
2.660725e+08,4.184918e-01,1.680119e+01,1.680640e+01,88.5731
2.754229e+08,4.357473e-01,1.739820e+01,1.740365e+01,88.5653
2.851018e+08,4.542663e-01,1.801691e+01,1.802264e+01,88.5557
2.951209e+08,4.741436e-01,1.865818e+01,1.866420e+01,88.5443
3.054921e+08,4.954814e-01,1.932287e+01,1.932922e+01,88.5311
3.162278e+08,5.183902e-01,2.001191e+01,2.001862e+01,88.5161
3.273407e+08,5.429888e-01,2.072627e+01,2.073338e+01,88.4993
3.388442e+08,5.694061e-01,2.146695e+01,2.147450e+01,88.4806
3.507519e+08,5.977810e-01,2.223503e+01,2.224306e+01,88.4600
3.600000e+08,6.205454e-01,2.283254e+01,2.284097e+01,88.4432
3.630781e+08,6.282639e-01,2.303161e+01,2.304018e+01,88.4375
3.701983e+08,6.463906e-01,2.349248e+01,2.350137e+01,88.4239
3.758374e+08,6.610174e-01,2.385786e+01,2.386702e+01,88.4129
3.806855e+08,6.737845e-01,2.417227e+01,2.418166e+01,88.4033
3.890451e+08,6.962177e-01,2.471502e+01,2.472483e+01,88.3864
3.914698e+08,7.028238e-01,2.487259e+01,2.488252e+01,88.3814
4.025596e+08,7.336118e-01,2.559413e+01,2.560464e+01,88.3582
4.027170e+08,7.340557e-01,2.560439e+01,2.561491e+01,88.3578
4.139635e+08,7.662586e-01,2.633761e+01,2.634876e+01,88.3335
4.168694e+08,7.747384e-01,2.652731e+01,2.653862e+01,88.3271
4.256905e+08,8.008821e-01,2.710380e+01,2.711563e+01,88.3075
4.315191e+08,8.184902e-01,2.748524e+01,2.749742e+01,88.2943
4.377497e+08,8.376080e-01,2.789347e+01,2.790604e+01,88.2800
