freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.057613e+07,5.000000e-02,5.057228e-02,7.111649e-02,45.3260
2.065380e+07,5.000000e-02,5.134605e-02,7.166880e-02,45.7609
2.137962e+07,5.000000e-02,5.847453e-02,7.693680e-02,49.4671
2.138801e+07,5.000000e-02,5.855589e-02,7.699865e-02,49.5065
2.213095e+07,5.000000e-02,6.567277e-02,8.254037e-02,52.7161
2.223193e+07,5.000000e-02,6.662722e-02,8.330178e-02,53.1138
2.290868e+07,5.000000e-02,7.294936e-02,8.843986e-02,55.5730
2.310914e+07,5.000000e-02,7.479833e-02,8.997105e-02,56.2387
2.371374e+07,5.000000e-02,8.031298e-02,9.460537e-02,58.0951
2.402097e+07,5.000000e-02,8.308148e-02,9.696665e-02,58.9597
2.454709e+07,5.000000e-02,8.777242e-02,1.010148e-01,60.3318
2.496878e+07,5.000000e-02,9.148906e-02,1.042605e-01,61.3428
2.540973e+07,5.000000e-02,9.533658e-02,1.076525e-01,62.3249
2.595398e+07,5.000000e-02,1.000337e-01,1.118335e-01,63.4427
2.630268e+07,5.000000e-02,1.030145e-01,1.145076e-01,64.1095
2.697806e+07,5.000000e-02,1.087281e-01,1.196737e-01,65.3041
2.722701e+07,5.000000e-02,1.108153e-01,1.215731e-01,65.7150
2.804255e+07,5.000000e-02,1.175854e-01,1.277745e-01,66.9637
2.818383e+07,5.000000e-02,1.187483e-01,1.288455e-01,67.1660
2.914904e+07,5.000000e-02,1.266188e-01,1.361335e-01,68.4516
2.917427e+07,5.000000e-02,1.268230e-01,1.363234e-01,68.4831
3.019952e+07,5.000000e-02,1.350489e-01,1.440077e-01,69.6836
3.029918e+07,5.000000e-02,1.358419e-01,1.447516e-01,69.7926
3.126079e+07,5.000000e-02,1.434360e-01,1.519009e-01,70.7821
3.149471e+07,5.000000e-02,1.452684e-01,1.536324e-01,71.0070
3.235937e+07,5.000000e-02,1.519943e-01,1.600071e-01,71.7909
3.273741e+07,5.000000e-02,1.549126e-01,1.627818e-01,72.1119
3.349654e+07,5.000000e-02,1.607338e-01,1.683311e-01,72.7205
3.402915e+07,5.000000e-02,1.647887e-01,1.722072e-01,73.1212
3.467369e+07,5.000000e-02,1.696652e-01,1.768792e-01,73.5799
3.537185e+07,5.000000e-02,1.749116e-01,1.819178e-01,74.0470
3.589219e+07,5.000000e-02,1.787989e-01,1.856584e-01,74.3767
3.676754e+07,5.000000e-02,1.852966e-01,1.919240e-01,74.8991
3.715352e+07,5.000000e-02,1.881460e-01,1.946764e-01,75.1176
3.821829e+07,5.000000e-02,1.959591e-01,2.022374e-01,75.6861
3.845918e+07,5.000000e-02,1.977175e-01,2.039417e-01,75.8082
3.972629e+07,5.000000e-02,2.069150e-01,2.128705e-01,76.4152
3.981072e+07,5.000000e-02,2.075249e-01,2.134633e-01,76.4536
4.120975e+07,5.000000e-02,2.175799e-01,2.232510e-01,77.0581
4.129378e+07,5.000000e-02,2.181809e-01,2.238368e-01,77.0925
4.265795e+07,5.000000e-02,2.278945e-01,2.333150e-01,77.6254
4.292313e+07,5.000000e-02,2.297736e-01,2.351508e-01,77.7235
4.415704e+07,5.000000e-02,2.384810e-01,2.436661e-01,78.1589
4.461677e+07,5.000000e-02,2.417105e-01,2.468278e-01,78.3127
4.570882e+07,5.000000e-02,2.493520e-01,2.543156e-01,78.6614
4.637724e+07,5.000000e-02,2.540093e-01,2.588836e-01,78.8641
4.731513e+07,5.000000e-02,2.605204e-01,2.652751e-01,79.1357
4.820716e+07,5.000000e-02,2.666887e-01,2.713353e-01,79.3812
4.897788e+07,5.000000e-02,2.719997e-01,2.765571e-01,79.5840
5.010930e+07,5.000000e-02,2.797674e-01,2.842003e-01,79.8671
5.069907e+07,5.000000e-02,2.838035e-01,2.881743e-01,80.0083
5.208648e+07,5.000000e-02,2.932652e-01,2.974971e-01,80.3244
5.248075e+07,5.000000e-02,2.959459e-01,3.001399e-01,80.4104
5.414168e+07,5.000000e-02,3.072023e-01,3.112447e-01,80.7556
5.432503e+07,5.000000e-02,3.084414e-01,3.124677e-01,80.7921
5.623413e+07,5.000000e-02,3.213048e-01,3.251720e-01,81.1548
5.627798e+07,5.000000e-02,3.215995e-01,3.254631e-01,81.1628
5.821032e+07,5.000000e-02,3.345516e-01,3.382673e-01,81.4998
5.849856e+07,5.000000e-02,3.364783e-01,3.401730e-01,81.5478
6.025596e+07,5.000000e-02,3.481975e-01,3.517691e-01,81.8284
6.080677e+07,5.000000e-02,3.518612e-01,3.553960e-01,81.9123
6.237348e+07,5.000000e-02,3.622589e-01,3.656932e-01,82.1415
6.320605e+07,5.000000e-02,3.677710e-01,3.711543e-01,82.2579
6.456542e+07,5.000000e-02,3.767524e-01,3.800558e-01,82.4403
6.570000e+07,5.000000e-02,3.842317e-01,3.874713e-01,82.5858
6.683439e+07,5.000000e-02,3.916954e-01,3.948738e-01,82.7255
6.829235e+07,5.000000e-02,4.012679e-01,4.043711e-01,82.8973
6.918310e+07,5.000000e-02,4.071057e-01,4.101647e-01,82.9981
7.098700e+07,5.000000e-02,4.189052e-01,4.218786e-01,83.1934
7.161434e+07,5.000000e-02,4.230017e-01,4.259466e-01,83.2588
7.378796e+07,5.000000e-02,4.371698e-01,4.400198e-01,83.4753
