freq_Hz,Re_Z_ohm,Im_Z_ohm,mag_Z_ohm,phase_deg
2.075463e+07,1.920941e+02,6.232837e+02,6.522137e+02,72.8709
2.137962e+07,2.053409e+02,6.423057e+02,6.743304e+02,72.2713
2.157356e+07,2.095683e+02,6.482016e+02,6.812373e+02,72.0836
2.213095e+07,2.220327e+02,6.651254e+02,7.012063e+02,71.5399
2.242480e+07,2.287947e+02,6.740323e+02,7.118052e+02,71.2506
2.290868e+07,2.402228e+02,6.886728e+02,7.293677e+02,70.7702
2.330962e+07,2.499733e+02,7.007752e+02,7.440245e+02,70.3682
2.371374e+07,2.600638e+02,7.129429e+02,7.588945e+02,69.9593
2.422936e+07,2.733293e+02,7.284176e+02,7.780110e+02,69.4320
2.454709e+07,2.817259e+02,7.379216e+02,7.898720e+02,69.1040
2.518539e+07,2.991173e+02,7.569312e+02,8.138895e+02,68.4375
2.540973e+07,3.053986e+02,7.635833e+02,8.223915e+02,68.2008
2.617914e+07,3.276242e+02,7.862665e+02,8.517938e+02,67.3793
2.630268e+07,3.312929e+02,7.898880e+02,8.565501e+02,67.2460
2.721210e+07,3.591733e+02,8.163466e+02,8.918673e+02,66.2516
2.722701e+07,3.596435e+02,8.167773e+02,8.924508e+02,66.2351
2.818383e+07,3.907107e+02,8.441688e+02,9.302020e+02,65.1637
2.828582e+07,3.941283e+02,8.470584e+02,9.342618e+02,65.0479
2.917427e+07,4.247831e+02,8.719509e+02,9.699170e+02,64.0263
2.940191e+07,4.328968e+02,8.782423e+02,9.791369e+02,63.7607
3.019952e+07,4.621788e+02,8.999741e+02,1.011713e+03,62.8174
3.056203e+07,4.759334e+02,9.096777e+02,1.026658e+03,62.3819
3.126079e+07,5.032470e+02,9.280423e+02,1.055708e+03,61.5305
3.176794e+07,5.237418e+02,9.410666e+02,1.076992e+03,60.9023
3.235937e+07,5.483679e+02,9.559007e+02,1.102022e+03,60.1586
3.302142e+07,5.768740e+02,9.720108e+02,1.130305e+03,59.3115
3.349654e+07,5.979512e+02,9.832216e+02,1.150769e+03,58.6939
3.432436e+07,6.359261e+02,1.001985e+03,1.186751e+03,57.5981
3.467369e+07,6.524323e+02,1.009587e+03,1.202054e+03,57.1280
3.567871e+07,7.015276e+02,1.030306e+03,1.246463e+03,55.7493
3.589219e+07,7.122642e+02,1.034471e+03,1.255966e+03,55.4514
3.708650e+07,7.743220e+02,1.056088e+03,1.309540e+03,53.7512
3.715352e+07,7.779045e+02,1.057211e+03,1.312566e+03,53.6541
3.845918e+07,8.497944e+02,1.076987e+03,1.371879e+03,51.7249
3.854984e+07,8.549332e+02,1.078203e+03,1.376021e+03,51.5883
3.981072e+07,9.283280e+02,1.092792e+03,1.433872e+03,49.6521
4.007092e+07,9.439128e+02,1.095232e+03,1.445858e+03,49.2440
4.120975e+07,1.013808e+03,1.103405e+03,1.498435e+03,47.4232
4.165202e+07,1.041661e+03,1.105414e+03,1.518880e+03,46.7008
4.265795e+07,1.106382e+03,1.107367e+03,1.565357e+03,45.0255
4.329550e+07,1.148312e+03,1.106611e+03,1.594744e+03,43.9405
4.415704e+07,1.205966e+03,1.102972e+03,1.634289e+03,42.4459
4.500383e+07,1.263585e+03,1.096298e+03,1.672877e+03,40.9452
4.570882e+07,1.312136e+03,1.088277e+03,1.704714e+03,39.6721
4.677957e+07,1.386585e+03,1.071597e+03,1.752409e+03,37.6980
4.731513e+07,1.424010e+03,1.061142e+03,1.775902e+03,36.6927
4.862537e+07,1.515577e+03,1.029397e+03,1.832111e+03,34.1848
4.897788e+07,1.540110e+03,1.019327e+03,1.846881e+03,33.4987
5.054401e+07,1.647753e+03,9.665852e+02,1.910335e+03,30.3962
5.069907e+07,1.658241e+03,9.606473e+02,1.916404e+03,30.0844
5.248075e+07,1.775394e+03,8.832078e+02,1.982947e+03,26.4490
5.253834e+07,1.779058e+03,8.804245e+02,1.984992e+03,26.3300
5.432503e+07,1.887740e+03,7.857132e+02,2.044726e+03,22.5980
5.461137e+07,1.904140e+03,7.690779e+02,2.053590e+03,21.9937
5.623413e+07,1.990743e+03,6.678203e+02,2.099772e+03,18.5447
5.676620e+07,2.016559e+03,6.322267e+02,2.113343e+03,17.4071
5.821032e+07,2.079446e+03,5.304803e+02,2.146044e+03,14.3113
5.900605e+07,2.109311e+03,4.716562e+02,2.161401e+03,12.6044
6.025596e+07,2.148927e+03,3.761788e+02,2.181604e+03,9.9293
6.133428e+07,2.175696e+03,2.916094e+02,2.195151e+03,7.6339
6.237348e+07,2.194885e+03,2.089764e+02,2.204811e+03,5.4388
6.375438e+07,2.210376e+03,9.870339e+01,2.212578e+03,2.5568
6.456542e+07,2.214254e+03,3.427759e+01,2.214519e+03,0.8869
6.626996e+07,2.210379e+03,-9.870365e+01,2.212581e+03,-2.5568
6.683439e+07,2.205687e+03,-1.416747e+02,2.210232e+03,-3.6751
6.888481e+07,2.175704e+03,-2.916117e+02,2.195159e+03,-7.6339
6.918310e+07,2.169784e+03,-3.124929e+02,2.192171e+03,-8.1954
7.160283e+07,2.109324e+03,-4.716622e+02,2.161414e+03,-12.6045
7.161434e+07,2.108989e+03,-4.723735e+02,2.161243e+03,-12.6248
7.413102e+07,2.027191e+03,-6.166900e+02,2.118917e+03,-16.9202
7.442809e+07,2.016574e+03,-6.322376e+02,2.113361e+03,-17.4073
7.673615e+07,1.929145e+03,-7.423355e+02,2.067042e+03,-21.0467
7.736484e+07,1.904157e+03,-7.690941e+02,2.053611e+03,-21.9939
7.943282e+07,1.819858e+03,-8.477819e+02,2.007639e+03,-24.9785
8.041746e+07,1.779074e+03,-8.804459e+02,1.985016e+03,-26.3303
8.222426e+07,1.704073e+03,-9.329065e+02,1.942725e+03,-28.6988
8.359053e+07,1.647768e+03,-9.666111e+02,1.910360e+03,-30.3967
8.511380e+07,1.585917e+03,-9.986779e+02,1.874164e+03,-32.1993
8.688880e+07,1.515588e+03,-1.029427e+03,1.832137e+03,-34.1854
8.810489e+07,1.468721e+03,-1.046798e+03,1.803587e+03,-35.4785
9.031721e+07,1.386593e+03,-1.071630e+03,1.752436e+03,-37.6987
9.120108e+07,1.354990e+03,-1.079370e+03,1.732350e+03,-38.5404
9.388090e+07,1.263590e+03,-1.096333e+03,1.672903e+03,-40.9460
9.440609e+07,1.246467e+03,-1.098636e+03,1.661530e+03,-41.3930
9.758520e+07,1.148314e+03,-1.106647e+03,1.594770e+03,-43.9414
9.772372e+07,1.144249e+03,-1.106790e+03,1.591945e+03,-44.0467
1.011579e+08,1.048922e+03,-1.105858e+03,1.524191e+03,-46.5136
1.014357e+08,1.041658e+03,-1.105450e+03,1.518905e+03,-46.7018
1.047129e+08,9.606902e+02,-1.097642e+03,1.458679e+03,-48.8066
1.054381e+08,9.439074e+02,-1.095268e+03,1.445882e+03,-49.2451
1.083927e+08,8.794847e+02,-1.083696e+03,1.395669e+03,-50.9386
1.095984e+08,8.549249e+02,-1.078239e+03,1.376043e+03,-51.5895
1.122018e+08,8.050545e+02,-1.065331e+03,1.335306e+03,-52.9222
1.139228e+08,7.743110e+02,-1.056122e+03,1.309562e+03,-53.7525
1.161449e+08,7.370350e+02,-1.043634e+03,1.277651e+03,-54.7695
1.184180e+08,7.015142e+02,-1.030339e+03,1.246484e+03,-55.7507
1.202264e+08,6.749989e+02,-1.019496e+03,1.222700e+03,-56.4918
1.230904e+08,6.359107e+02,-1.002018e+03,1.186770e+03,-57.5996
1.244515e+08,6.184920e+02,-9.936354e+02,1.170403e+03,-58.0997
1.279473e+08,5.768569e+02,-9.720423e+02,1.130323e+03,-59.3131
1.288250e+08,5.670575e+02,-9.666293e+02,1.120681e+03,-59.6027
1.329957e+08,5.237231e+02,-9.410968e+02,1.077009e+03,-60.9039
1.333521e+08,5.202520e+02,-9.389351e+02,1.073434e+03,-61.0097
1.380384e+08,4.776552e+02,-9.109134e+02,1.028551e+03,-62.3289
1.382434e+08,4.759133e+02,-9.097067e+02,1.026674e+03,-62.3837
1.428894e+08,4.388751e+02,-8.828452e+02,9.859143e+02,-63.5674
1.436981e+08,4.328755e+02,-8.782699e+02,9.791523e+02,-63.7626
1.479108e+08,4.035503e+02,-8.549483e+02,9.454044e+02,-64.7319
1.493681e+08,3.941061e+02,-8.470848e+02,9.342764e+02,-65.0498
1.531087e+08,3.713508e+02,-8.273888e+02,9.069033e+02,-65.8284
1.552618e+08,3.591503e+02,-8.163718e+02,8.918810e+02,-66.2536
1.584893e+08,3.419767e+02,-8.002921e+02,8.702962e+02,-66.8623
1.613880e+08,3.276004e+02,-7.862905e+02,8.518068e+02,-67.3814
1.640590e+08,3.151569e+02,-7.737512e+02,8.354728e+02,-67.8384
